customer_id,nationality,customer_type,income_band,loyalty_score,churn_risk_score,brand,model,trim,model_year,engine_type,fuel_type,color,vehicle_price,sale_date,sale_channel,discount_percentage,final_sale_price,payment_type,loan_amount,stock_days,inventory_status,depreciation_rate,mileage,avg_monthly_km,driving_pattern,last_service_date,service_count_last_12_months,avg_service_cost,next_service_due_days,warranty_status,service_revenue_to_date,parts_revenue_to_date,total_customer_lifetime_value
CUST00099,Indian,Fleet,High,86,0.39,Mercedes,G-Class,Premium,2021,V6,Petrol,Silver,266881,2023-10-19,Showroom,7,248199.33,Lease,124676,65,Medium-Moving,0.1,34948,3179,Highway,2024-08-02,2,3481,102,Under Warranty,7880,12404,321560
CUST00100,Egyptian,Individual,Medium,43,0.43,Lexus,LX600,Platinum,2021,V8,Petrol,Gray,338878,2022-08-28,Showroom,7,315156.54,Lease,107483,20,Slow-Moving,0.15,22564,3180,Mixed,2024-07-01,2,3391,98,Out of Warranty,16448,4293,562297
CUST00101,Qatari,Fleet,Low,71,0.13,Nissan,Patrol,Mid,2024,Inline-4,Petrol,Black,384536,2023-01-16,Fleet Sales,2,376845.28,Bank Loan,70886,170,Medium-Moving,0.24,11809,1996,City,2024-03-18,7,1538,103,Under Warranty,1290,5242,267288
CUST00102,Jordanian,Corporate,Low,87,0.06,Mercedes,G-Class,Base,2021,V8,Petrol,Silver,274864,2024-04-29,Showroom,3,266618.08,Cash,5111,81,Slow-Moving,0.22,75850,3912,Highway,2025-07-03,6,864,100,Under Warranty,17507,4209,476526
CUST00103,Indian,Corporate,Medium,66,0.38,Mercedes,E-Class,Platinum,2023,V6,Petrol,Black,242381,2024-04-10,Showroom,7,225414.33,Bank Loan,114904,84,Fast-Moving,0.22,17031,804,Mixed,2024-09-01,7,2187,22,Under Warranty,17431,917,430776
CUST00104,Pakistani,Fleet,High,73,0.2,Nissan,Patrol,Premium,2022,Inline-4,Petrol,White,252849,2023-07-29,Online,1,250320.51,Cash,109255,89,Medium-Moving,0.22,43596,3524,Mixed,2023-09-05,1,1306,81,Under Warranty,11232,10233,151826
CUST00105,Jordanian,Individual,Low,73,0.42,Lexus,RX350,Premium,2021,Inline-4,Hybrid,Black,90831,2022-06-13,Showroom,5,86289.45,Bank Loan,10232,115,Slow-Moving,0.24,61352,1317,Highway,2024-02-18,8,931,80,Under Warranty,20361,11077,586722
CUST00106,Qatari,Corporate,High,79,0.39,BMW,X7,Premium,2022,V6,Petrol,Silver,345092,2024-04-30,Online,2,338190.16,Cash,211094,26,Fast-Moving,0.13,79849,2813,Mixed,2025-10-14,7,3140,91,Under Warranty,8814,9013,473428
CUST00107,Pakistani,Individual,Low,76,0.39,Lexus,RX350,Base,2023,V6,Hybrid,Blue,193657,2023-05-01,Fleet Sales,8,178164.44,Lease,85181,144,Fast-Moving,0.14,13730,1940,Highway,2024-12-11,7,2320,92,Out of Warranty,2986,384,503059
CUST00108,Pakistani,Corporate,High,55,0.13,Mercedes,G-Class,Platinum,2021,V6,Hybrid,Gray,292121,2022-04-25,Online,4,280436.16,Lease,124591,41,Slow-Moving,0.15,75335,5909,Mixed,2024-01-28,2,2462,28,Out of Warranty,17620,3135,295706
CUST00109,British,Corporate,Low,100,0.38,Mercedes,G-Class,Platinum,2024,Inline-4,Petrol,Blue,381363,2023-02-27,Showroom,5,362294.85,Bank Loan,54634,130,Medium-Moving,0.09,90252,3725,Highway,2023-04-02,4,3197,23,Out of Warranty,6810,10127,515626
CUST00110,Filipino,Fleet,Medium,50,0.29,Mercedes,G-Class,Premium,2023,V6,Petrol,White,255576,2023-03-17,Fleet Sales,8,235129.92,Cash,177448,73,Medium-Moving,0.23,92028,3457,Mixed,2024-05-23,3,1705,82,Out of Warranty,4371,9592,253126
CUST00111,Jordanian,Individual,High,99,0.38,Toyota,Land Cruiser,Premium,2023,Inline-4,Hybrid,Black,170226,2023-07-03,Showroom,3,165119.22,Bank Loan,109113,140,Fast-Moving,0.2,97842,3545,Highway,2024-04-13,0,2667,118,Under Warranty,22951,1954,507924
CUST00112,Pakistani,Corporate,Medium,67,0.31,Mercedes,E-Class,Mid,2022,V8,Petrol,White,126620,2022-02-21,Showroom,2,124087.6,Lease,47115,68,Medium-Moving,0.16,104282,5065,Mixed,2022-04-20,1,1180,41,Under Warranty,9055,12677,242887
CUST00113,Egyptian,Fleet,High,47,0.35,Nissan,Altima,Platinum,2021,V6,Petrol,Gray,422710,2022-03-09,Fleet Sales,5,401574.5,Bank Loan,22241,86,Medium-Moving,0.13,6845,4018,Highway,2023-03-04,1,1923,63,Under Warranty,7840,11591,475711
CUST00114,Indian,Fleet,Medium,81,0.14,Mercedes,G-Class,Mid,2021,V6,Hybrid,Silver,349457,2022-02-21,Online,2,342467.86,Bank Loan,6637,87,Medium-Moving,0.24,11107,5621,City,2023-10-27,7,1141,109,Out of Warranty,9827,5400,241599
CUST00115,British,Fleet,Medium,89,0.25,Mercedes,E-Class,Premium,2023,V8,Hybrid,Gray,177779,2024-03-27,Showroom,5,168890.05,Lease,102653,68,Medium-Moving,0.11,97043,5547,Mixed,2024-06-02,0,3073,84,Out of Warranty,19732,10684,569477
CUST00116,Egyptian,Corporate,High,89,0.43,BMW,X7,Mid,2021,V8,Petrol,White,83281,2022-05-12,Fleet Sales,0,83281.0,Bank Loan,17656,135,Medium-Moving,0.16,108302,1919,Mixed,2023-09-15,0,3755,97,Under Warranty,6680,13903,588314
CUST00117,Jordanian,Corporate,Low,79,0.32,BMW,X7,Base,2021,V8,Hybrid,Silver,138965,2024-06-16,Showroom,8,127847.8,Bank Loan,98868,59,Slow-Moving,0.09,107880,2954,Highway,2024-09-10,8,2758,35,Under Warranty,11949,7697,334569
CUST00118,British,Corporate,High,99,0.44,Nissan,Altima,Base,2023,Inline-4,Petrol,Silver,368265,2024-05-06,Showroom,6,346169.1,Cash,86900,143,Slow-Moving,0.13,46259,3671,Highway,2024-06-17,4,3820,112,Under Warranty,23183,3245,293172
CUST00119,Egyptian,Corporate,Low,91,0.16,Nissan,Patrol,Premium,2024,V8,Hybrid,Gray,307493,2023-05-01,Showroom,0,307493.0,Cash,217090,132,Medium-Moving,0.1,99052,961,Mixed,2024-07-01,6,2193,5,Out of Warranty,19888,4595,510153
CUST00120,Pakistani,Individual,Low,44,0.21,Nissan,Altima,Mid,2022,V6,Petrol,White,116923,2022-03-16,Online,4,112246.08,Lease,82933,27,Fast-Moving,0.16,46556,2074,Mixed,2023-07-29,1,1831,50,Under Warranty,199,10759,451598
CUST00121,Egyptian,Corporate,High,80,0.18,Mercedes,E-Class,Premium,2022,V8,Petrol,Gray,122601,2023-07-19,Online,4,117696.96,Bank Loan,62586,86,Medium-Moving,0.13,78109,5207,Mixed,2024-11-16,2,1134,44,Under Warranty,13659,11975,165958
CUST00122,Indian,Fleet,High,86,0.44,Nissan,Altima,Platinum,2022,Inline-4,Hybrid,Black,292576,2022-10-28,Online,6,275021.44,Cash,14176,99,Slow-Moving,0.16,100686,2901,City,2024-01-01,2,2935,6,Under Warranty,5140,5207,484243
CUST00123,British,Corporate,High,78,0.38,Toyota,Camry,Premium,2022,V8,Petrol,Blue,224940,2023-10-06,Fleet Sales,5,213693.0,Lease,59065,36,Slow-Moving,0.2,54900,5780,Highway,2024-02-19,1,2311,72,Under Warranty,18494,1137,432030
CUST00124,British,Corporate,Low,45,0.32,Nissan,Patrol,Base,2024,V6,Petrol,Black,422971,2022-05-21,Fleet Sales,2,414511.58,Lease,202157,178,Medium-Moving,0.09,69143,595,Mixed,2022-11-19,3,3795,65,Out of Warranty,5626,7680,585984
CUST00125,Indian,Corporate,Low,45,0.06,BMW,X7,Base,2021,V6,Petrol,Silver,339198,2023-11-18,Online,3,329022.06,Lease,36896,70,Medium-Moving,0.23,40422,3836,Highway,2025-07-28,0,3843,46,Out of Warranty,10770,7094,230092
CUST00126,Egyptian,Fleet,High,58,0.06,Nissan,Altima,Base,2023,V6,Petrol,Blue,400701,2024-03-12,Online,7,372651.93,Lease,31545,109,Slow-Moving,0.23,5755,5743,Highway,2024-09-06,8,3040,52,Under Warranty,15949,2524,576071
CUST00127,British,Fleet,Medium,75,0.29,BMW,X5,Platinum,2021,V6,Petrol,White,191535,2022-06-02,Fleet Sales,1,189619.65,Cash,112165,129,Medium-Moving,0.19,52148,2069,Highway,2023-04-17,8,2650,21,Out of Warranty,24291,3589,577519
CUST00128,Indian,Corporate,High,66,0.39,Nissan,Altima,Mid,2024,V8,Petrol,Gray,390421,2022-10-17,Showroom,0,390421.0,Lease,286113,99,Medium-Moving,0.11,75027,4666,Highway,2024-07-30,4,1973,10,Under Warranty,6337,4374,352124
CUST00129,British,Individual,High,75,0.4,Nissan,Altima,Base,2022,Inline-4,Hybrid,Gray,135224,2022-12-20,Fleet Sales,5,128462.8,Cash,53474,34,Fast-Moving,0.23,78936,4045,Highway,2023-12-20,5,2068,84,Under Warranty,16573,10311,455469
CUST00130,British,Individual,Low,86,0.1,Nissan,Patrol,Base,2021,V8,Hybrid,Silver,379111,2022-03-10,Showroom,5,360155.45,Lease,3304,173,Medium-Moving,0.22,40230,986,Mixed,2023-09-18,6,3128,65,Under Warranty,11099,9614,321551
CUST00131,Pakistani,Individual,Medium,57,0.23,Lexus,RX350,Premium,2022,Inline-4,Hybrid,Blue,335383,2022-05-07,Showroom,2,328675.34,Cash,197374,62,Medium-Moving,0.19,79657,2987,City,2023-08-16,6,3184,40,Under Warranty,11989,3602,130943
CUST00132,Qatari,Individual,Low,99,0.33,BMW,X5,Mid,2022,Inline-4,Hybrid,Gray,353857,2024-03-21,Online,7,329087.01,Lease,90467,167,Slow-Moving,0.12,98743,594,Mixed,2024-10-27,5,3523,114,Under Warranty,561,1549,519974
CUST00133,Filipino,Fleet,Medium,82,0.09,Nissan,Altima,Platinum,2024,V8,Petrol,White,360568,2022-12-16,Fleet Sales,5,342539.6,Bank Loan,110498,62,Medium-Moving,0.1,25693,4724,Mixed,2024-01-05,8,827,56,Under Warranty,17154,5635,125898
CUST00134,British,Fleet,Low,66,0.2,Toyota,Corolla,Base,2021,V8,Petrol,White,102032,2022-03-10,Fleet Sales,8,93869.44,Bank Loan,39282,157,Medium-Moving,0.23,96130,1789,Highway,2022-10-06,0,997,72,Under Warranty,15081,11102,116809
CUST00135,Egyptian,Fleet,High,87,0.15,Nissan,Patrol,Mid,2024,V6,Hybrid,Silver,403919,2024-04-14,Fleet Sales,8,371605.48,Lease,98447,17,Medium-Moving,0.19,103646,5998,Highway,2024-05-15,4,3193,54,Under Warranty,11121,6452,522123
CUST00136,Egyptian,Individual,High,43,0.13,BMW,X5,Base,2021,V8,Hybrid,Black,87671,2022-04-28,Fleet Sales,0,87671.0,Lease,11392,62,Fast-Moving,0.13,30757,1425,Mixed,2023-11-15,6,3459,91,Under Warranty,12825,892,396713
CUST00137,Jordanian,Individual,Low,63,0.44,Mercedes,E-Class,Base,2023,Inline-4,Petrol,White,353345,2022-09-29,Fleet Sales,6,332144.3,Bank Loan,16102,23,Fast-Moving,0.14,110082,5235,City,2023-05-20,3,3071,9,Out of Warranty,24678,175,98562
CUST00138,Qatari,Fleet,Medium,100,0.06,Nissan,Altima,Mid,2022,V6,Petrol,Black,399716,2023-11-26,Online,7,371735.88,Cash,293386,39,Slow-Moving,0.2,95764,5821,City,2024-08-21,5,2051,85,Under Warranty,23776,13246,173974
CUST00139,Jordanian,Fleet,Medium,50,0.38,Nissan,Altima,Base,2023,V8,Hybrid,White,328141,2023-02-12,Online,0,328141.0,Lease,144871,167,Medium-Moving,0.09,76383,4483,Mixed,2024-04-18,5,2934,105,Out of Warranty,16568,3059,357605
CUST00140,British,Corporate,Medium,100,0.13,Toyota,Corolla,Base,2022,V6,Petrol,Black,292183,2023-06-18,Online,3,283417.51,Lease,140703,124,Medium-Moving,0.24,35792,1431,Mixed,2025-03-14,5,3395,83,Under Warranty,14884,7201,377351
CUST00141,Pakistani,Individual,High,53,0.3,BMW,X5,Platinum,2023,V8,Petrol,Gray,226493,2022-09-16,Fleet Sales,4,217433.28,Lease,15585,138,Fast-Moving,0.24,69326,5542,Highway,2022-11-12,7,3933,93,Under Warranty,14654,219,292227
CUST00142,Jordanian,Individual,Medium,57,0.2,Nissan,Patrol,Premium,2021,V8,Petrol,Blue,170429,2022-07-14,Online,0,170429.0,Cash,87182,82,Slow-Moving,0.2,14371,2460,City,2023-03-24,5,1681,8,Out of Warranty,11146,13325,286704
CUST00143,Egyptian,Fleet,Low,100,0.13,BMW,X7,Premium,2021,Inline-4,Hybrid,White,237895,2022-08-22,Showroom,6,223621.3,Cash,107598,47,Medium-Moving,0.2,116960,5747,Mixed,2023-01-24,5,3364,113,Under Warranty,17545,13967,459869
CUST00144,Qatari,Fleet,High,90,0.05,Toyota,Camry,Premium,2022,V6,Hybrid,Blue,340668,2023-10-12,Fleet Sales,7,316821.24,Cash,197069,120,Slow-Moving,0.18,59346,4059,Mixed,2024-01-30,5,1673,94,Under Warranty,9105,7725,279058
CUST00145,Jordanian,Individual,Medium,59,0.29,Lexus,RX350,Mid,2024,V6,Hybrid,Silver,275708,2024-02-28,Online,8,253651.36,Bank Loan,185737,123,Fast-Moving,0.21,90632,3600,City,2024-11-21,6,1444,77,Out of Warranty,13366,8842,245933
CUST00146,Qatari,Corporate,Low,49,0.1,BMW,X7,Base,2022,V8,Petrol,Blue,81740,2024-04-13,Fleet Sales,0,81740.0,Bank Loan,5527,108,Medium-Moving,0.2,57797,3022,Mixed,2025-11-22,2,1444,78,Out of Warranty,13344,5929,134306
CUST00147,Indian,Individual,Medium,84,0.31,Toyota,Corolla,Premium,2022,Inline-4,Petrol,Black,391684,2023-05-22,Showroom,3,379933.48,Cash,278368,40,Slow-Moving,0.1,75347,760,City,2023-08-03,8,1167,19,Out of Warranty,13090,11640,591693
CUST00148,Egyptian,Individual,Low,94,0.11,BMW,X7,Base,2022,Inline-4,Petrol,Blue,194170,2023-01-21,Online,2,190286.6,Cash,86183,57,Slow-Moving,0.16,20425,1700,Mixed,2024-07-10,7,2238,108,Under Warranty,18176,14202,542729
CUST00149,Egyptian,Corporate,High,86,0.29,BMW,X7,Premium,2021,V8,Petrol,Silver,380119,2023-08-23,Online,3,368715.43,Cash,13922,127,Slow-Moving,0.24,83786,1632,Mixed,2024-06-01,7,3393,41,Under Warranty,18219,10819,210527
CUST00150,Jordanian,Fleet,Low,78,0.33,Nissan,Altima,Platinum,2023,V6,Hybrid,Blue,280940,2022-03-26,Fleet Sales,5,266893.0,Lease,57405,104,Slow-Moving,0.18,70088,1130,Mixed,2023-05-03,2,2134,38,Under Warranty,13781,13460,194558
CUST00151,British,Corporate,Medium,51,0.15,Lexus,RX350,Premium,2023,V8,Petrol,Silver,89381,2022-05-08,Fleet Sales,7,83124.33,Cash,39057,50,Fast-Moving,0.23,48295,1741,Highway,2023-04-11,4,2301,77,Out of Warranty,12155,14951,545712
CUST00152,Filipino,Fleet,Medium,94,0.4,Mercedes,E-Class,Premium,2023,Inline-4,Petrol,Black,90113,2022-07-08,Showroom,6,84706.22,Bank Loan,38790,91,Medium-Moving,0.13,6865,5904,City,2022-11-15,4,1830,60,Out of Warranty,6967,8312,278102
CUST00153,Indian,Corporate,Medium,41,0.1,Mercedes,E-Class,Mid,2023,V6,Hybrid,Silver,172918,2023-05-10,Showroom,5,164272.1,Lease,45951,177,Fast-Moving,0.2,70311,4607,Highway,2024-09-21,0,2999,87,Out of Warranty,12101,8768,198854
CUST00154,British,Fleet,Low,91,0.27,Mercedes,G-Class,Platinum,2022,V6,Petrol,Blue,178219,2023-02-25,Online,6,167525.86,Lease,95017,171,Fast-Moving,0.23,105146,3907,Highway,2024-12-17,0,2709,41,Under Warranty,4491,12435,366064
CUST00155,Qatari,Corporate,Low,48,0.42,Mercedes,G-Class,Mid,2023,V6,Petrol,Black,226764,2023-12-17,Fleet Sales,5,215425.8,Bank Loan,43343,172,Medium-Moving,0.22,48202,5165,Highway,2025-04-17,6,2559,6,Under Warranty,7359,6194,222141
CUST00156,Egyptian,Corporate,High,92,0.34,Mercedes,E-Class,Base,2023,Inline-4,Hybrid,Gray,227803,2024-02-07,Fleet Sales,2,223246.94,Cash,99801,22,Slow-Moving,0.21,25205,1473,City,2025-01-10,4,3555,119,Out of Warranty,3105,4538,310672
CUST00157,British,Individual,High,75,0.21,Mercedes,G-Class,Mid,2021,V6,Hybrid,Silver,327118,2023-03-05,Online,0,327118.0,Bank Loan,243768,157,Slow-Moving,0.19,66193,4241,Highway,2024-07-20,5,2845,90,Under Warranty,12998,5185,456811
CUST00158,Jordanian,Individual,Medium,48,0.4,Mercedes,G-Class,Mid,2023,V8,Hybrid,Silver,192423,2023-09-04,Fleet Sales,8,177029.16,Cash,84706,159,Fast-Moving,0.12,9304,731,Mixed,2023-11-09,8,1116,40,Under Warranty,15275,471,123811
CUST00159,Jordanian,Fleet,Low,42,0.21,Nissan,Altima,Premium,2022,V6,Hybrid,Blue,251810,2023-10-02,Showroom,6,236701.4,Bank Loan,187108,73,Slow-Moving,0.2,20090,5556,City,2024-12-25,1,3380,6,Out of Warranty,14073,6151,323946
CUST00160,Qatari,Fleet,High,66,0.35,Mercedes,G-Class,Base,2024,Inline-4,Petrol,Blue,427271,2024-05-07,Showroom,7,397362.03,Bank Loan,283880,174,Fast-Moving,0.17,46394,4519,Highway,2026-03-09,6,1451,18,Under Warranty,13485,4135,396433
CUST00161,British,Fleet,Medium,52,0.27,BMW,X5,Premium,2024,V8,Petrol,Gray,89484,2024-05-03,Online,4,85904.64,Lease,50995,67,Medium-Moving,0.23,67525,3089,City,2025-12-22,7,1960,54,Under Warranty,24729,14628,511723
CUST00162,Qatari,Individual,High,40,0.25,Toyota,Camry,Premium,2022,Inline-4,Petrol,Blue,154182,2023-02-09,Online,5,146472.9,Bank Loan,43092,27,Slow-Moving,0.1,17302,3409,Highway,2024-12-14,8,1993,7,Out of Warranty,20258,3197,264321
CUST00163,British,Corporate,High,86,0.35,Lexus,RX350,Premium,2023,Inline-4,Hybrid,Gray,200699,2024-06-13,Fleet Sales,2,196685.02,Cash,142111,168,Medium-Moving,0.2,112596,3374,City,2024-09-18,4,1396,15,Out of Warranty,22270,13,476751
CUST00164,Egyptian,Fleet,High,72,0.07,Lexus,LX600,Platinum,2024,V6,Petrol,Blue,176489,2024-06-01,Showroom,1,174724.11,Cash,47839,136,Slow-Moving,0.23,14181,1769,Mixed,2024-12-29,5,3366,31,Out of Warranty,9350,12370,567179
CUST00165,Jordanian,Fleet,High,80,0.44,Toyota,Camry,Base,2022,V6,Petrol,Gray,238908,2022-06-19,Online,0,238908.0,Cash,81830,34,Medium-Moving,0.1,27613,1286,Highway,2023-03-01,2,1766,91,Out of Warranty,2953,14815,478307
CUST00166,Egyptian,Individual,Medium,50,0.2,BMW,X5,Base,2024,V6,Petrol,White,176692,2024-02-20,Online,0,176692.0,Lease,9434,74,Slow-Moving,0.16,112711,3939,City,2024-11-15,1,2206,6,Out of Warranty,17902,7734,586883
CUST00167,Egyptian,Individual,Low,51,0.33,Nissan,Altima,Mid,2023,V8,Petrol,White,290618,2023-01-02,Online,5,276087.1,Cash,41201,161,Fast-Moving,0.13,51264,999,Mixed,2023-05-27,3,3256,120,Under Warranty,19938,7586,441906
CUST00168,Jordanian,Individual,High,76,0.43,Toyota,Land Cruiser,Base,2022,V8,Hybrid,Gray,436830,2022-01-13,Showroom,3,423725.1,Cash,60777,136,Medium-Moving,0.09,82684,5937,City,2022-10-08,1,3857,26,Under Warranty,2086,9950,465431
CUST00169,Pakistani,Fleet,Low,99,0.08,BMW,X7,Base,2024,Inline-4,Petrol,Gray,235677,2024-01-10,Online,5,223893.15,Cash,145487,93,Fast-Moving,0.2,17643,4429,City,2025-03-16,5,1477,58,Under Warranty,1774,9378,340401
CUST00170,Indian,Corporate,Medium,81,0.41,Lexus,LX600,Premium,2021,V8,Hybrid,White,148558,2022-11-12,Showroom,2,145586.84,Bank Loan,19768,141,Slow-Moving,0.17,5204,3153,City,2024-05-20,6,3093,90,Out of Warranty,12691,12800,269869
CUST00171,Egyptian,Corporate,Low,95,0.3,Toyota,Land Cruiser,Platinum,2022,Inline-4,Petrol,White,150972,2024-01-29,Online,3,146442.84,Bank Loan,30473,140,Slow-Moving,0.25,83420,5375,Mixed,2024-07-31,6,3555,53,Under Warranty,3407,2411,341079
CUST00172,Pakistani,Individual,High,85,0.07,BMW,X7,Platinum,2022,V6,Petrol,Silver,383045,2022-01-28,Online,5,363892.75,Lease,204757,140,Slow-Moving,0.15,7257,5532,Mixed,2023-08-22,4,1717,34,Under Warranty,24074,9165,453566
CUST00173,Filipino,Fleet,High,100,0.38,Mercedes,E-Class,Platinum,2021,Inline-4,Hybrid,Blue,432635,2023-02-15,Online,7,402350.55,Cash,34200,20,Medium-Moving,0.12,109993,2688,Highway,2024-06-03,2,1637,38,Out of Warranty,14190,12458,99465
CUST00174,British,Individual,Low,46,0.1,BMW,X7,Base,2022,Inline-4,Petrol,Gray,184290,2023-11-02,Showroom,4,176918.4,Bank Loan,82547,57,Fast-Moving,0.17,63492,3178,Highway,2025-05-15,4,1942,102,Under Warranty,6377,2158,255054
CUST00175,Qatari,Corporate,High,80,0.19,Toyota,Camry,Mid,2021,V6,Hybrid,Blue,160469,2023-07-03,Showroom,4,154050.24,Lease,7528,124,Fast-Moving,0.23,40680,2959,Mixed,2025-02-27,7,2460,37,Under Warranty,291,7457,537538
CUST00176,Indian,Fleet,Low,89,0.26,Lexus,LX600,Premium,2023,Inline-4,Petrol,White,355254,2023-01-01,Showroom,3,344596.38,Cash,101518,117,Slow-Moving,0.12,44667,5485,Mixed,2023-08-28,4,2842,64,Under Warranty,15886,6135,122298
CUST00177,Jordanian,Fleet,High,66,0.36,Mercedes,E-Class,Base,2022,V6,Hybrid,Silver,394150,2022-12-31,Showroom,3,382325.5,Lease,286826,12,Medium-Moving,0.18,24667,1584,Highway,2024-09-16,3,1083,115,Out of Warranty,6602,1193,432783
CUST00178,British,Corporate,Medium,70,0.19,Toyota,Camry,Base,2023,Inline-4,Hybrid,Black,101015,2023-11-01,Showroom,4,96974.4,Lease,5037,173,Slow-Moving,0.14,5600,4342,City,2025-09-17,5,952,6,Under Warranty,16444,10095,517551
CUST00179,Pakistani,Individual,Low,80,0.07,Toyota,Camry,Mid,2023,V6,Petrol,Silver,398882,2022-09-02,Online,3,386915.54,Lease,233245,123,Fast-Moving,0.24,95700,3532,City,2024-06-10,3,1526,83,Out of Warranty,7184,6570,297359
CUST00180,Pakistani,Corporate,Medium,96,0.33,BMW,X5,Platinum,2022,V8,Petrol,Blue,192340,2024-03-08,Showroom,8,176952.8,Bank Loan,137459,47,Fast-Moving,0.18,71855,3881,Mixed,2025-04-22,6,2684,62,Out of Warranty,24349,8958,307877
CUST00181,Jordanian,Individual,High,99,0.26,Lexus,RX350,Platinum,2024,V8,Petrol,Black,342047,2023-11-18,Online,8,314683.24,Bank Loan,5917,40,Medium-Moving,0.18,104110,1877,City,2025-01-17,8,3530,14,Under Warranty,24430,524,129908
CUST00182,Filipino,Individual,Medium,55,0.42,BMW,X5,Platinum,2022,V6,Petrol,Black,148494,2023-12-26,Fleet Sales,2,145524.12,Cash,9897,95,Fast-Moving,0.19,93211,1311,Mixed,2025-03-12,1,3544,39,Out of Warranty,13796,425,205891
CUST00183,British,Fleet,Medium,50,0.28,Mercedes,E-Class,Mid,2021,Inline-4,Petrol,Blue,312616,2022-05-16,Online,8,287606.72,Lease,196368,67,Slow-Moving,0.1,26989,1081,City,2023-08-04,7,1413,22,Under Warranty,24666,8761,221692
CUST00184,Pakistani,Fleet,Low,71,0.13,Lexus,LX600,Premium,2023,V8,Hybrid,Silver,291958,2022-05-06,Fleet Sales,7,271520.94,Lease,130875,179,Fast-Moving,0.12,110106,4669,City,2023-12-10,0,1996,68,Under Warranty,19604,8186,549581
CUST00185,Pakistani,Corporate,Medium,44,0.33,Lexus,LX600,Platinum,2024,V8,Petrol,Gray,210528,2023-08-26,Showroom,2,206317.44,Lease,38846,95,Fast-Moving,0.13,37162,690,Mixed,2024-01-13,5,1394,74,Under Warranty,23701,12868,144005
CUST00186,Pakistani,Individual,Medium,48,0.32,Toyota,Corolla,Mid,2024,V8,Hybrid,White,95111,2023-07-23,Online,7,88453.23,Bank Loan,54177,109,Fast-Moving,0.22,77358,1429,City,2024-01-10,3,999,11,Under Warranty,6525,6139,219357
CUST00187,Pakistani,Individual,Medium,42,0.42,Toyota,Land Cruiser,Premium,2024,V6,Hybrid,Silver,315640,2022-01-21,Showroom,1,312483.6,Lease,154226,134,Slow-Moving,0.24,31765,2830,Mixed,2022-05-03,2,2042,56,Out of Warranty,8531,429,148922
CUST00188,Qatari,Individual,Low,47,0.34,BMW,X5,Mid,2024,V6,Hybrid,Silver,317321,2022-05-07,Showroom,5,301454.95,Bank Loan,119382,155,Slow-Moving,0.25,36737,5559,Mixed,2023-09-18,1,1650,54,Under Warranty,14405,2615,323660
CUST00189,Pakistani,Individual,High,78,0.44,Lexus,LX600,Premium,2023,V8,Petrol,Blue,344123,2024-05-24,Online,0,344123.0,Cash,155768,120,Medium-Moving,0.18,104543,5992,Mixed,2025-02-21,4,901,29,Out of Warranty,10059,10043,588447
CUST00190,Indian,Corporate,Low,46,0.41,BMW,X7,Mid,2024,V6,Hybrid,Black,288672,2023-01-03,Showroom,1,285785.28,Lease,83037,34,Slow-Moving,0.17,20730,4544,Mixed,2024-08-08,6,1924,65,Under Warranty,14726,3608,401130
CUST00191,Filipino,Corporate,Low,78,0.29,Mercedes,G-Class,Premium,2021,V8,Petrol,Silver,83733,2023-02-02,Showroom,3,81221.01,Bank Loan,13576,146,Slow-Moving,0.2,49151,2702,City,2024-06-15,3,871,14,Under Warranty,8633,3921,107857
CUST00192,Egyptian,Individual,Low,96,0.34,BMW,X5,Platinum,2022,V8,Hybrid,Gray,146278,2023-10-12,Fleet Sales,6,137501.32,Lease,87190,177,Fast-Moving,0.11,108043,4576,Highway,2025-08-01,0,991,90,Under Warranty,3186,9565,382827
CUST00193,Filipino,Individual,Medium,78,0.21,BMW,X5,Mid,2024,V6,Petrol,Black,265150,2022-04-02,Online,1,262498.5,Cash,199337,166,Medium-Moving,0.1,21790,4352,Mixed,2022-11-05,7,3392,63,Under Warranty,4650,3632,407982
CUST00194,Qatari,Individual,Medium,54,0.31,Lexus,RX350,Mid,2024,V8,Hybrid,Blue,396673,2022-01-26,Online,7,368905.89,Bank Loan,84681,106,Slow-Moving,0.15,116350,2457,Mixed,2022-09-25,1,2700,93,Under Warranty,3249,1042,285518
CUST00195,British,Individual,Low,93,0.21,Lexus,LX600,Mid,2023,V8,Hybrid,Gray,361336,2023-01-03,Showroom,4,346882.56,Bank Loan,175482,141,Fast-Moving,0.15,12775,5750,Highway,2023-07-02,0,2087,20,Out of Warranty,1806,5343,569653
CUST00196,Indian,Corporate,Medium,70,0.25,Mercedes,E-Class,Mid,2024,Inline-4,Petrol,Black,326299,2023-03-28,Online,5,309984.05,Bank Loan,61675,93,Slow-Moving,0.14,62769,3460,Highway,2024-10-27,3,1740,88,Out of Warranty,8442,6633,286557
