customer_id,nationality,customer_type,income_band,loyalty_score,churn_risk_score,brand,model,trim,model_year,engine_type,fuel_type,color,vehicle_price,sale_date,sale_channel,discount_percentage,final_sale_price,payment_type,loan_amount,stock_days,inventory_status,depreciation_rate,mileage,avg_monthly_km,driving_pattern,last_service_date,service_count_last_12_months,avg_service_cost,next_service_due_days,warranty_status,service_revenue_to_date,parts_revenue_to_date,total_customer_lifetime_value,days_since_purchase,days_since_last_service,vehicle_age_years,is_under_warranty,revenue_per_service,total_revenue,customer_segment,segment_name,will_churn,brand_encoded,customer_type_encoded,income_band_encoded,churn_prediction,churn_probability,predicted_clv,clv_growth_potential,service_overdue,service_due_soon
CUST00067,Qatari,Corporate,Medium,93,0.15,Lexus,LX600,Mid,2021,V8,Hybrid,Blue,123538,2022-01-02,Showroom,8,113654.96,Lease,38951,59,Medium-Moving,0.21,92423,3011,Highway,2023-05-01,2,3621,5,Out of Warranty,1359,10117,427285,1467,983,5,0,453.0,11476,3,Service Champions,0,1,0,2,0,0.17842497,396904.6012318738,-30380.398768126208,False,True
CUST00068,British,Fleet,High,45,0.3,Mercedes,E-Class,Premium,2024,Inline-4,Hybrid,White,288649,2022-09-22,Showroom,1,285762.51,Lease,48391,76,Medium-Moving,0.18,59784,2681,Highway,2024-03-30,1,1856,61,Under Warranty,4847,2901,394388,1204,649,2,1,2423.5,7748,0,Budget Conscious,0,2,1,0,0,0.28294113,352309.01965491334,-42078.98034508666,False,False
CUST00069,Egyptian,Corporate,Low,93,0.4,Nissan,Altima,Mid,2023,V6,Petrol,Blue,173734,2022-01-17,Showroom,3,168521.98,Bank Loan,52197,138,Medium-Moving,0.24,67740,2971,Highway,2022-05-30,2,3211,6,Out of Warranty,14603,14408,356874,1452,1319,3,0,4867.666666666667,29011,4,VIP Elite,1,3,0,1,1,0.5664564,344634.9576299651,-12239.042370034906,False,True
CUST00070,Filipino,Individual,High,77,0.45,Toyota,Camry,Base,2021,V6,Hybrid,White,333335,2024-05-01,Online,6,313334.9,Cash,108088,14,Medium-Moving,0.1,14212,5138,City,2024-06-18,7,976,71,Under Warranty,3469,9058,395367,617,569,5,1,433.625,12527,1,Premium Loyalists,1,4,2,0,0,0.2678905,369031.9270961263,-26335.07290387369,False,False
CUST00071,Indian,Fleet,Low,86,0.37,BMW,X5,Premium,2021,V8,Petrol,Silver,348413,2023-02-12,Online,1,344928.87,Bank Loan,213920,34,Fast-Moving,0.19,19511,2612,Highway,2023-11-13,2,1853,88,Out of Warranty,14660,10129,433678,1061,787,5,0,4886.666666666667,24789,4,VIP Elite,1,0,1,1,0,0.20723346,365196.56230370095,-68481.43769629905,False,False
CUST00072,Qatari,Corporate,High,58,0.43,BMW,X7,Premium,2024,V8,Petrol,Black,380643,2023-07-25,Online,0,380643.0,Cash,132962,103,Fast-Moving,0.23,81354,5666,City,2025-05-26,4,984,22,Out of Warranty,21420,13685,581083,898,227,2,0,4284.0,35105,1,Premium Loyalists,1,0,0,0,0,0.34785518,434628.90505965624,-146454.09494034376,False,True
CUST00073,British,Fleet,Medium,61,0.14,Mercedes,E-Class,Platinum,2024,V8,Hybrid,Gray,419102,2023-09-27,Showroom,5,398146.9,Cash,302605,137,Medium-Moving,0.09,53291,501,Highway,2024-04-04,8,3836,85,Out of Warranty,12040,12832,397332,834,644,2,0,1337.7777777777778,24872,0,Budget Conscious,0,2,1,2,0,0.1632747,358761.92328914197,-38570.07671085803,False,False
CUST00074,Jordanian,Fleet,Medium,46,0.36,Lexus,LX600,Platinum,2022,V8,Hybrid,White,369909,2023-12-24,Fleet Sales,6,347714.46,Lease,129208,151,Medium-Moving,0.12,80754,5619,City,2025-09-21,2,3331,97,Out of Warranty,4252,10650,249788,746,109,4,0,1417.3333333333333,14902,1,Premium Loyalists,1,1,1,2,0,0.43338165,339984.73538156354,90196.73538156354,False,False
CUST00075,Filipino,Individual,Low,82,0.07,Mercedes,G-Class,Mid,2022,Inline-4,Petrol,Black,199997,2023-03-11,Showroom,7,185997.21,Cash,131747,34,Fast-Moving,0.12,103953,3317,Highway,2023-11-20,5,2230,17,Out of Warranty,22567,862,390207,1034,780,4,0,3761.1666666666665,23429,3,Service Champions,0,2,2,1,0,0.22084779,316849.40547126497,-73357.59452873503,False,True
CUST00076,Indian,Fleet,Low,87,0.35,BMW,X7,Mid,2022,V6,Hybrid,Gray,284277,2022-04-06,Online,2,278591.46,Cash,63398,175,Slow-Moving,0.21,110764,5671,City,2024-01-02,1,1078,45,Out of Warranty,12586,7319,583030,1373,737,4,0,6293.0,19905,1,Premium Loyalists,0,0,1,1,0,0.18474866,382804.05043844105,-200225.94956155895,False,False
CUST00077,Filipino,Corporate,Medium,93,0.33,Nissan,Patrol,Mid,2022,Inline-4,Hybrid,Blue,125278,2024-06-04,Fleet Sales,5,119014.1,Lease,31016,64,Slow-Moving,0.14,11556,5944,Highway,2026-01-10,3,3544,64,Out of Warranty,662,10505,97532,583,-2,4,0,165.5,11167,2,High-Risk Churners,0,3,0,2,0,0.08661752,388647.9240071564,291115.9240071564,False,False
CUST00078,Egyptian,Fleet,Low,42,0.09,Lexus,LX600,Base,2023,Inline-4,Hybrid,Gray,320349,2024-03-20,Online,5,304331.55,Cash,105839,160,Slow-Moving,0.12,61640,1931,City,2024-04-19,7,3271,43,Out of Warranty,6484,14597,197479,659,629,3,0,810.5,21081,0,Budget Conscious,0,1,1,1,0,0.21668935,343990.7218585757,146511.7218585757,False,False
CUST00079,Pakistani,Individual,Low,52,0.33,BMW,X5,Platinum,2023,V6,Hybrid,Blue,338326,2024-02-29,Fleet Sales,5,321409.7,Cash,119438,85,Slow-Moving,0.2,100371,1465,Mixed,2024-11-12,4,1079,107,Out of Warranty,23597,1564,578361,679,422,3,0,4719.4,25161,0,Budget Conscious,0,0,2,1,0,0.1821247,353935.2105181163,-224425.7894818837,False,False
CUST00080,British,Individual,High,96,0.12,BMW,X7,Platinum,2022,V8,Petrol,Silver,147039,2022-07-08,Showroom,5,139687.05,Cash,51327,128,Slow-Moving,0.11,5031,3236,Highway,2023-03-08,4,2810,53,Out of Warranty,17774,5884,391173,1280,1037,4,0,3554.8,23658,3,Service Champions,0,0,2,0,0,0.18288992,380937.9381895854,-10235.061810414598,False,False
CUST00081,Indian,Fleet,Medium,69,0.36,Lexus,LX600,Premium,2023,Inline-4,Petrol,Black,196037,2023-02-19,Fleet Sales,4,188195.52,Cash,11733,140,Slow-Moving,0.22,73316,5017,Highway,2024-04-28,3,2798,83,Under Warranty,24548,11058,194624,1054,620,3,1,6137.0,35606,1,Premium Loyalists,1,1,1,2,0,0.30680385,373201.03759911103,178577.03759911103,False,False
CUST00082,Pakistani,Corporate,High,100,0.11,Mercedes,E-Class,Base,2021,V8,Petrol,Black,189181,2022-10-07,Showroom,1,187289.19,Cash,77504,64,Fast-Moving,0.11,6414,5274,Mixed,2023-03-05,8,2661,15,Under Warranty,18403,10553,425608,1189,1040,5,1,2044.7777777777778,28956,3,Service Champions,0,2,0,0,0,0.31764308,306775.14316619566,-118832.85683380434,False,True
CUST00083,Indian,Fleet,Low,70,0.13,Toyota,Camry,Mid,2024,V8,Petrol,Blue,113509,2023-04-23,Fleet Sales,2,111238.82,Cash,76417,61,Medium-Moving,0.24,69508,1540,City,2024-09-11,3,2194,19,Under Warranty,22780,3550,254470,991,484,2,1,5695.0,26330,0,Budget Conscious,0,4,1,1,0,0.31356093,355094.7769440182,100624.7769440182,False,True
CUST00084,Qatari,Individual,Low,72,0.42,Toyota,Camry,Base,2022,V6,Petrol,Blue,330240,2024-01-01,Showroom,3,320332.8,Lease,238133,130,Medium-Moving,0.12,64874,1049,City,2024-08-25,3,911,56,Out of Warranty,6622,3719,360261,738,501,4,0,1655.5,10341,4,VIP Elite,1,4,2,1,0,0.24069141,378392.12962128717,18131.129621287168,False,False
CUST00085,Qatari,Fleet,Medium,95,0.24,Nissan,Altima,Mid,2021,V8,Hybrid,White,410003,2022-10-10,Showroom,0,410003.0,Cash,55105,92,Slow-Moving,0.24,10292,4522,Mixed,2023-10-15,2,2558,79,Out of Warranty,17782,2825,469111,1186,816,5,0,5927.333333333333,20607,3,Service Champions,0,3,1,2,0,0.1741021,338427.6263936718,-130683.37360632821,False,False
CUST00086,Jordanian,Fleet,Low,91,0.09,Lexus,LX600,Platinum,2021,V8,Hybrid,Blue,116521,2024-01-11,Online,7,108364.53,Bank Loan,15928,129,Fast-Moving,0.21,111266,2911,Mixed,2025-07-29,7,1574,78,Out of Warranty,13758,2315,268791,728,163,5,0,1719.75,16073,3,Service Champions,0,1,1,1,0,0.21856089,359255.11895152513,90464.11895152513,False,False
CUST00087,Egyptian,Fleet,High,56,0.29,Nissan,Altima,Premium,2023,V6,Hybrid,Silver,414517,2024-05-16,Online,1,410371.83,Cash,95681,141,Fast-Moving,0.23,97665,3580,Highway,2025-10-07,0,1741,40,Out of Warranty,11220,628,277335,602,93,3,0,11220.0,11848,1,Premium Loyalists,0,3,1,0,0,0.36902437,346050.3812087219,68715.3812087219,False,False
CUST00088,Filipino,Individual,Low,89,0.44,Toyota,Corolla,Premium,2021,Inline-4,Petrol,Gray,146738,2023-06-08,Fleet Sales,5,139401.1,Cash,56386,77,Medium-Moving,0.16,92797,2501,City,2023-11-03,7,1511,50,Under Warranty,15660,3092,273777,945,797,5,1,1957.5,18752,4,VIP Elite,1,4,2,1,0,0.26559782,343810.53690950334,70033.53690950334,False,False
CUST00089,Qatari,Individual,Medium,92,0.45,Toyota,Land Cruiser,Mid,2021,V8,Hybrid,Black,342768,2022-10-28,Online,5,325629.6,Cash,213974,56,Medium-Moving,0.22,36014,1333,Highway,2024-03-21,7,2023,83,Out of Warranty,10088,2751,513346,1168,658,5,0,1261.0,12839,4,VIP Elite,1,4,2,2,0,0.43551284,362648.95870642987,-150697.04129357013,False,False
CUST00090,Jordanian,Corporate,Low,96,0.18,Toyota,Corolla,Premium,2021,V6,Petrol,Silver,163924,2023-03-04,Online,3,159006.28,Cash,13893,84,Slow-Moving,0.17,87014,1520,City,2024-10-13,1,1181,16,Out of Warranty,20215,12523,196121,1041,452,5,0,10107.5,32738,4,VIP Elite,0,4,0,1,0,0.18893163,324325.02828129695,128204.02828129695,False,True
CUST00091,Qatari,Fleet,Low,50,0.07,Mercedes,G-Class,Premium,2021,V8,Petrol,Gray,210061,2024-01-28,Showroom,3,203759.17,Cash,97684,179,Fast-Moving,0.14,113431,1709,Mixed,2025-08-02,2,2115,46,Under Warranty,22271,9843,423442,711,159,5,1,7423.666666666667,32114,0,Budget Conscious,0,2,1,1,0,0.2912868,367495.7768238571,-55946.2231761429,False,False
CUST00092,Filipino,Fleet,Low,82,0.44,Toyota,Land Cruiser,Mid,2021,V6,Hybrid,Blue,209181,2023-09-18,Showroom,3,202905.57,Bank Loan,118433,154,Medium-Moving,0.22,89461,2615,Mixed,2024-05-08,3,3926,56,Out of Warranty,13827,5183,343209,843,610,5,0,3456.75,19010,4,VIP Elite,1,4,1,1,0,0.25309956,345030.05263486627,1821.052634866268,False,False
CUST00093,Egyptian,Individual,Low,84,0.1,Mercedes,E-Class,Base,2022,V6,Hybrid,White,415671,2023-08-29,Showroom,6,390730.74,Lease,83382,73,Fast-Moving,0.19,88730,5755,Highway,2025-07-13,2,802,92,Out of Warranty,7272,4949,281307,863,179,4,0,2424.0,12221,2,High-Risk Churners,0,2,2,1,0,0.174971,328482.5904382448,47175.590438244806,False,False
CUST00094,Indian,Fleet,Medium,72,0.09,BMW,X5,Mid,2024,Inline-4,Petrol,Black,118776,2023-01-07,Online,5,112837.2,Cash,44953,92,Slow-Moving,0.14,48984,2881,Highway,2024-04-30,0,3812,8,Under Warranty,4435,3878,365730,1097,618,2,1,4435.0,8313,3,Service Champions,0,0,1,2,0,0.20073098,315020.2134787781,-50709.78652122192,False,True
CUST00095,Jordanian,Fleet,Medium,58,0.11,Lexus,RX350,Base,2021,V8,Hybrid,Silver,377086,2024-03-05,Fleet Sales,7,350689.98,Lease,74762,134,Medium-Moving,0.16,97373,5069,City,2025-07-20,3,2917,11,Out of Warranty,3461,12514,442506,674,172,5,0,865.25,15975,3,Service Champions,0,1,1,2,0,0.22781214,358529.14220479253,-83976.85779520747,False,True
CUST00096,Egyptian,Fleet,Medium,87,0.22,Lexus,LX600,Mid,2023,V8,Hybrid,Black,285929,2022-01-23,Online,3,277351.13,Lease,41494,53,Slow-Moving,0.24,38623,4229,Highway,2023-08-17,3,1603,41,Under Warranty,9855,12752,372542,1446,875,3,1,2463.75,22607,3,Service Champions,0,1,1,2,0,0.27314794,349324.06954259396,-23217.930457406037,False,False
CUST00097,Pakistani,Individual,High,88,0.33,Toyota,Land Cruiser,Premium,2022,V6,Hybrid,Gray,374984,2024-02-24,Showroom,7,348735.12,Lease,106180,108,Fast-Moving,0.12,28619,5362,City,2025-02-08,3,2710,54,Under Warranty,1323,14016,498992,684,334,4,1,330.75,15339,1,Premium Loyalists,0,4,2,0,0,0.16155152,354624.4794532353,-144367.52054676472,False,False
CUST00098,Jordanian,Individual,Medium,69,0.34,Mercedes,E-Class,Platinum,2022,Inline-4,Petrol,Blue,380404,2023-08-15,Showroom,2,372795.92,Cash,201884,143,Slow-Moving,0.21,84176,2483,Mixed,2025-05-08,7,2895,108,Out of Warranty,6195,935,407391,877,245,4,0,774.375,7130,4,VIP Elite,0,2,2,2,0,0.19858818,370803.84745410056,-36587.152545899444,False,False
CUST00099,Indian,Fleet,High,86,0.39,Mercedes,G-Class,Premium,2021,V6,Petrol,Silver,266881,2023-10-19,Showroom,7,248199.33,Lease,124676,65,Medium-Moving,0.1,34948,3179,Highway,2024-08-02,2,3481,102,Under Warranty,7880,12404,321560,812,524,5,1,2626.6666666666665,20284,4,VIP Elite,1,2,1,0,0,0.22538273,352226.7226672182,30666.722667218186,False,False
CUST00100,Egyptian,Individual,Medium,43,0.43,Lexus,LX600,Platinum,2021,V8,Petrol,Gray,338878,2022-08-28,Showroom,7,315156.54,Lease,107483,20,Slow-Moving,0.15,22564,3180,Mixed,2024-07-01,2,3391,98,Out of Warranty,16448,4293,562297,1229,556,5,0,5482.666666666667,20741,1,Premium Loyalists,1,1,2,2,0,0.36701533,389933.27910387097,-172363.72089612903,False,False
CUST00101,Qatari,Fleet,Low,71,0.13,Nissan,Patrol,Mid,2024,Inline-4,Petrol,Black,384536,2023-01-16,Fleet Sales,2,376845.28,Bank Loan,70886,170,Medium-Moving,0.24,11809,1996,City,2024-03-18,7,1538,103,Under Warranty,1290,5242,267288,1088,661,2,1,161.25,6532,0,Budget Conscious,0,3,1,1,0,0.23075467,375187.9081143246,107899.90811432461,False,False
CUST00102,Jordanian,Corporate,Low,87,0.06,Mercedes,G-Class,Base,2021,V8,Petrol,Silver,274864,2024-04-29,Showroom,3,266618.08,Cash,5111,81,Slow-Moving,0.22,75850,3912,Highway,2025-07-03,6,864,100,Under Warranty,17507,4209,476526,619,189,5,1,2501.0,21716,3,Service Champions,0,2,0,1,0,0.21129693,401036.346458459,-75489.65354154102,False,False
CUST00103,Indian,Corporate,Medium,66,0.38,Mercedes,E-Class,Platinum,2023,V6,Petrol,Black,242381,2024-04-10,Showroom,7,225414.33,Bank Loan,114904,84,Fast-Moving,0.22,17031,804,Mixed,2024-09-01,7,2187,22,Under Warranty,17431,917,430776,638,494,3,1,2178.875,18348,4,VIP Elite,1,2,0,2,0,0.28427565,354131.84727404587,-76644.15272595413,False,True
CUST00104,Pakistani,Fleet,High,73,0.2,Nissan,Patrol,Premium,2022,Inline-4,Petrol,White,252849,2023-07-29,Online,1,250320.51,Cash,109255,89,Medium-Moving,0.22,43596,3524,Mixed,2023-09-05,1,1306,81,Under Warranty,11232,10233,151826,894,856,4,1,5616.0,21465,2,High-Risk Churners,0,3,1,0,0,0.2928283,338977.7270893078,187151.7270893078,False,False
CUST00105,Jordanian,Individual,Low,73,0.42,Lexus,RX350,Premium,2021,Inline-4,Hybrid,Black,90831,2022-06-13,Showroom,5,86289.45,Bank Loan,10232,115,Slow-Moving,0.24,61352,1317,Highway,2024-02-18,8,931,80,Under Warranty,20361,11077,586722,1305,690,5,1,2262.3333333333335,31438,4,VIP Elite,1,1,2,1,0,0.30250195,379166.4351648818,-207555.5648351182,False,False
CUST00106,Qatari,Corporate,High,79,0.39,BMW,X7,Premium,2022,V6,Petrol,Silver,345092,2024-04-30,Online,2,338190.16,Cash,211094,26,Fast-Moving,0.13,79849,2813,Mixed,2025-10-14,7,3140,91,Under Warranty,8814,9013,473428,618,86,4,1,1101.75,17827,4,VIP Elite,1,0,0,0,0,0.25495577,350500.90991357696,-122927.09008642304,False,False
CUST00107,Pakistani,Individual,Low,76,0.39,Lexus,RX350,Base,2023,V6,Hybrid,Blue,193657,2023-05-01,Fleet Sales,8,178164.44,Lease,85181,144,Fast-Moving,0.14,13730,1940,Highway,2024-12-11,7,2320,92,Out of Warranty,2986,384,503059,983,393,3,0,373.25,3370,4,VIP Elite,1,1,2,1,0,0.26496148,348793.53519792506,-154265.46480207494,False,False
CUST00108,Pakistani,Corporate,High,55,0.13,Mercedes,G-Class,Platinum,2021,V6,Hybrid,Gray,292121,2022-04-25,Online,4,280436.16,Lease,124591,41,Slow-Moving,0.15,75335,5909,Mixed,2024-01-28,2,2462,28,Out of Warranty,17620,3135,295706,1354,711,5,0,5873.333333333333,20755,2,High-Risk Churners,0,2,0,0,0,0.20873249,357714.5555170614,62008.55551706138,False,True
CUST00109,British,Corporate,Low,100,0.38,Mercedes,G-Class,Platinum,2024,Inline-4,Petrol,Blue,381363,2023-02-27,Showroom,5,362294.85,Bank Loan,54634,130,Medium-Moving,0.09,90252,3725,Highway,2023-04-02,4,3197,23,Out of Warranty,6810,10127,515626,1046,1012,2,0,1362.0,16937,4,VIP Elite,1,2,0,1,0,0.34097323,350510.8035249797,-165115.19647502032,False,True
CUST00110,Filipino,Fleet,Medium,50,0.29,Mercedes,G-Class,Premium,2023,V6,Petrol,White,255576,2023-03-17,Fleet Sales,8,235129.92,Cash,177448,73,Medium-Moving,0.23,92028,3457,Mixed,2024-05-23,3,1705,82,Out of Warranty,4371,9592,253126,1028,595,3,0,1092.75,13963,0,Budget Conscious,0,2,1,2,0,0.27729094,353270.48325218697,100144.48325218697,False,False
CUST00111,Jordanian,Individual,High,99,0.38,Toyota,Land Cruiser,Premium,2023,Inline-4,Hybrid,Black,170226,2023-07-03,Showroom,3,165119.22,Bank Loan,109113,140,Fast-Moving,0.2,97842,3545,Highway,2024-04-13,0,2667,118,Under Warranty,22951,1954,507924,920,635,3,1,22951.0,24905,4,VIP Elite,1,4,2,0,0,0.32208833,355692.6435822161,-152231.35641778389,False,False
CUST00112,Pakistani,Corporate,Medium,67,0.31,Mercedes,E-Class,Mid,2022,V8,Petrol,White,126620,2022-02-21,Showroom,2,124087.6,Lease,47115,68,Medium-Moving,0.16,104282,5065,Mixed,2022-04-20,1,1180,41,Under Warranty,9055,12677,242887,1417,1359,4,1,4527.5,21732,2,High-Risk Churners,0,2,0,2,0,0.29133794,287093.24952323985,44206.24952323985,False,False
CUST00113,Egyptian,Fleet,High,47,0.35,Nissan,Altima,Platinum,2021,V6,Petrol,Gray,422710,2022-03-09,Fleet Sales,5,401574.5,Bank Loan,22241,86,Medium-Moving,0.13,6845,4018,Highway,2023-03-04,1,1923,63,Under Warranty,7840,11591,475711,1401,1041,5,1,3920.0,19431,1,Premium Loyalists,0,3,1,0,0,0.2010118,355602.7751472471,-120108.22485275287,False,False
CUST00114,Indian,Fleet,Medium,81,0.14,Mercedes,G-Class,Mid,2021,V6,Hybrid,Silver,349457,2022-02-21,Online,2,342467.86,Bank Loan,6637,87,Medium-Moving,0.24,11107,5621,City,2023-10-27,7,1141,109,Out of Warranty,9827,5400,241599,1417,804,5,0,1228.375,15227,2,High-Risk Churners,0,2,1,2,0,0.21710709,273919.24867650657,32320.24867650657,False,False
CUST00115,British,Fleet,Medium,89,0.25,Mercedes,E-Class,Premium,2023,V8,Hybrid,Gray,177779,2024-03-27,Showroom,5,168890.05,Lease,102653,68,Medium-Moving,0.11,97043,5547,Mixed,2024-06-02,0,3073,84,Out of Warranty,19732,10684,569477,652,585,3,0,19732.0,30416,3,Service Champions,0,2,1,2,0,0.17551513,354059.72305992,-215417.27694008,False,False
CUST00116,Egyptian,Corporate,High,89,0.43,BMW,X7,Mid,2021,V8,Petrol,White,83281,2022-05-12,Fleet Sales,0,83281.0,Bank Loan,17656,135,Medium-Moving,0.16,108302,1919,Mixed,2023-09-15,0,3755,97,Under Warranty,6680,13903,588314,1337,846,5,1,6680.0,20583,4,VIP Elite,1,0,0,0,0,0.19350787,388449.410828792,-199864.58917120798,False,False
CUST00117,Jordanian,Corporate,Low,79,0.32,BMW,X7,Base,2021,V8,Hybrid,Silver,138965,2024-06-16,Showroom,8,127847.8,Bank Loan,98868,59,Slow-Moving,0.09,107880,2954,Highway,2024-09-10,8,2758,35,Under Warranty,11949,7697,334569,571,485,5,1,1327.6666666666667,19646,4,VIP Elite,0,0,0,1,0,0.24816123,313033.6843842452,-21535.315615754807,False,False
CUST00118,British,Corporate,High,99,0.44,Nissan,Altima,Base,2023,Inline-4,Petrol,Silver,368265,2024-05-06,Showroom,6,346169.1,Cash,86900,143,Slow-Moving,0.13,46259,3671,Highway,2024-06-17,4,3820,112,Under Warranty,23183,3245,293172,612,570,3,1,4636.6,26428,4,VIP Elite,1,3,0,0,0,0.22773431,343164.75339315645,49992.753393156454,False,False
CUST00119,Egyptian,Corporate,Low,91,0.16,Nissan,Patrol,Premium,2024,V8,Hybrid,Gray,307493,2023-05-01,Showroom,0,307493.0,Cash,217090,132,Medium-Moving,0.1,99052,961,Mixed,2024-07-01,6,2193,5,Out of Warranty,19888,4595,510153,983,556,2,0,2841.1428571428573,24483,3,Service Champions,0,3,0,1,0,0.26983184,366917.88454044115,-143235.11545955885,False,True
CUST00120,Pakistani,Individual,Low,44,0.21,Nissan,Altima,Mid,2022,V6,Petrol,White,116923,2022-03-16,Online,4,112246.08,Lease,82933,27,Fast-Moving,0.16,46556,2074,Mixed,2023-07-29,1,1831,50,Under Warranty,199,10759,451598,1394,894,4,1,99.5,10958,0,Budget Conscious,0,3,2,1,0,0.13552119,302094.4977725709,-149503.50222742913,False,False
CUST00121,Egyptian,Corporate,High,80,0.18,Mercedes,E-Class,Premium,2022,V8,Petrol,Gray,122601,2023-07-19,Online,4,117696.96,Bank Loan,62586,86,Medium-Moving,0.13,78109,5207,Mixed,2024-11-16,2,1134,44,Under Warranty,13659,11975,165958,904,418,4,1,4553.0,25634,2,High-Risk Churners,0,2,0,0,0,0.23895748,288911.70847122924,122953.70847122924,False,False
CUST00122,Indian,Fleet,High,86,0.44,Nissan,Altima,Platinum,2022,Inline-4,Hybrid,Black,292576,2022-10-28,Online,6,275021.44,Cash,14176,99,Slow-Moving,0.16,100686,2901,City,2024-01-01,2,2935,6,Under Warranty,5140,5207,484243,1168,738,4,1,1713.3333333333333,10347,4,VIP Elite,1,3,1,0,0,0.26054654,364492.33050508273,-119750.66949491727,False,True
CUST00123,British,Corporate,High,78,0.38,Toyota,Camry,Premium,2022,V8,Petrol,Blue,224940,2023-10-06,Fleet Sales,5,213693.0,Lease,59065,36,Slow-Moving,0.2,54900,5780,Highway,2024-02-19,1,2311,72,Under Warranty,18494,1137,432030,825,689,4,1,9247.0,19631,1,Premium Loyalists,1,4,0,0,0,0.31621718,337023.14043012,-95006.85956988,False,False
CUST00124,British,Corporate,Low,45,0.32,Nissan,Patrol,Base,2024,V6,Petrol,Black,422971,2022-05-21,Fleet Sales,2,414511.58,Lease,202157,178,Medium-Moving,0.09,69143,595,Mixed,2022-11-19,3,3795,65,Out of Warranty,5626,7680,585984,1328,1146,2,0,1406.5,13306,0,Budget Conscious,0,3,0,1,0,0.119724706,402168.82392603497,-183815.17607396503,False,False
CUST00125,Indian,Corporate,Low,45,0.06,BMW,X7,Base,2021,V6,Petrol,Silver,339198,2023-11-18,Online,3,329022.06,Lease,36896,70,Medium-Moving,0.23,40422,3836,Highway,2025-07-28,0,3843,46,Out of Warranty,10770,7094,230092,782,164,5,0,10770.0,17864,2,High-Risk Churners,0,0,0,1,0,0.3057742,289137.36577052326,59045.36577052326,False,False
CUST00126,Egyptian,Fleet,High,58,0.06,Nissan,Altima,Base,2023,V6,Petrol,Blue,400701,2024-03-12,Online,7,372651.93,Lease,31545,109,Slow-Moving,0.23,5755,5743,Highway,2024-09-06,8,3040,52,Under Warranty,15949,2524,576071,667,489,3,1,1772.111111111111,18473,3,Service Champions,0,3,1,0,0,0.19003272,380025.5956879318,-196045.4043120682,False,False
CUST00127,British,Fleet,Medium,75,0.29,BMW,X5,Platinum,2021,V6,Petrol,White,191535,2022-06-02,Fleet Sales,1,189619.65,Cash,112165,129,Medium-Moving,0.19,52148,2069,Highway,2023-04-17,8,2650,21,Out of Warranty,24291,3589,577519,1316,997,5,0,2699.0,27880,3,Service Champions,0,0,1,2,0,0.2239188,357702.37687442935,-219816.62312557065,False,True
CUST00128,Indian,Corporate,High,66,0.39,Nissan,Altima,Mid,2024,V8,Petrol,Gray,390421,2022-10-17,Showroom,0,390421.0,Lease,286113,99,Medium-Moving,0.11,75027,4666,Highway,2024-07-30,4,1973,10,Under Warranty,6337,4374,352124,1179,527,2,1,1267.4,10711,1,Premium Loyalists,1,3,0,0,0,0.28135404,372533.09060577437,20409.09060577437,False,True
CUST00129,British,Individual,High,75,0.4,Nissan,Altima,Base,2022,Inline-4,Hybrid,Gray,135224,2022-12-20,Fleet Sales,5,128462.8,Cash,53474,34,Fast-Moving,0.23,78936,4045,Highway,2023-12-20,5,2068,84,Under Warranty,16573,10311,455469,1115,750,4,1,2762.1666666666665,26884,1,Premium Loyalists,1,3,2,0,0,0.29590532,335316.5803287103,-120152.41967128968,False,False
